# Force coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 0.000000e+00 -1.000000e+00)
# liftDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 0.000000e+00 -1.000000e+00)
# yawAxis     : (0.000000e+00 1.000000e+00 0.000000e+00)
# magUInf     : 1.000000e+00
# lRef        : 1.000000e+00
# Aref        : 1.000000e+00
# CofR        : (2.500000e-01 0.000000e+00 0.000000e+00)
#
# Time        	Cd            	Cs            	Cl            	CmRoll        	CmPitch       	CmYaw         	Cd(f)         	Cd(r)         	Cs(f)         	Cs(r)         	Cl(f)         	Cl(r)         
515           	6.920641e-03	-9.807422e-23	-5.054634e-04	-2.527317e-04	-6.021594e-03	-3.460321e-03	3.207589e-03	3.713052e-03	-3.460321e-03	3.460321e-03	-6.274326e-03	5.768863e-03
516           	6.998258e-03	-1.101520e-22	-9.978591e-03	-4.989296e-03	-6.775189e-04	-3.499129e-03	-1.490167e-03	8.488424e-03	-3.499129e-03	3.499129e-03	-5.666815e-03	-4.311777e-03
517           	6.964964e-03	-1.226877e-22	-1.821597e-02	-9.107987e-03	3.890999e-03	-3.482482e-03	-5.625505e-03	1.259047e-02	-3.482482e-03	3.482482e-03	-5.216987e-03	-1.299899e-02
518           	6.938335e-03	-1.355419e-22	-2.588654e-02	-1.294327e-02	7.956685e-03	-3.469168e-03	-9.474102e-03	1.641244e-02	-3.469168e-03	3.469168e-03	-4.986585e-03	-2.089995e-02
519           	6.894247e-03	-1.496213e-22	-3.234756e-02	-1.617378e-02	1.111333e-02	-3.447123e-03	-1.272666e-02	1.962090e-02	-3.447123e-03	3.447123e-03	-5.060453e-03	-2.728711e-02
520           	6.934249e-03	-1.668587e-22	-3.789910e-02	-1.894955e-02	1.364216e-02	-3.467125e-03	-1.548242e-02	2.241667e-02	-3.467125e-03	3.467125e-03	-5.307392e-03	-3.259171e-02
521           	7.038022e-03	-1.866993e-22	-4.201724e-02	-2.100862e-02	1.538542e-02	-3.519011e-03	-1.748961e-02	2.452763e-02	-3.519011e-03	3.519011e-03	-5.623201e-03	-3.639403e-02
522           	7.088596e-03	-2.068532e-22	-4.434925e-02	-2.217462e-02	1.617998e-02	-3.544298e-03	-1.863033e-02	2.571892e-02	-3.544298e-03	3.544298e-03	-5.994645e-03	-3.835460e-02
523           	7.073384e-03	-2.246770e-22	-4.456190e-02	-2.228095e-02	1.602684e-02	-3.536692e-03	-1.874426e-02	2.581764e-02	-3.536692e-03	3.536692e-03	-6.254106e-03	-3.830779e-02
524           	7.005139e-03	-2.372159e-22	-4.313162e-02	-2.156581e-02	1.511411e-02	-3.502569e-03	-1.806324e-02	2.506838e-02	-3.502569e-03	3.502569e-03	-6.451703e-03	-3.667992e-02
525           	6.915349e-03	-2.446767e-22	-4.053758e-02	-2.026879e-02	1.369005e-02	-3.457674e-03	-1.681112e-02	2.372647e-02	-3.457674e-03	3.457674e-03	-6.578745e-03	-3.395884e-02
526           	6.830110e-03	-2.480845e-22	-3.714796e-02	-1.857398e-02	1.195413e-02	-3.415055e-03	-1.515893e-02	2.198904e-02	-3.415055e-03	3.415055e-03	-6.619852e-03	-3.052811e-02
527           	6.768906e-03	-2.478818e-22	-3.343325e-02	-1.671663e-02	1.011095e-02	-3.384453e-03	-1.333217e-02	2.010108e-02	-3.384453e-03	3.384453e-03	-6.605678e-03	-2.682758e-02
528           	6.737914e-03	-2.467401e-22	-2.969206e-02	-1.484603e-02	8.377145e-03	-3.368957e-03	-1.147707e-02	1.821499e-02	-3.368957e-03	3.368957e-03	-6.468883e-03	-2.322317e-02
529           	6.741217e-03	-2.471359e-22	-2.595235e-02	-1.297617e-02	6.743722e-03	-3.370609e-03	-9.605566e-03	1.634678e-02	-3.370609e-03	3.370609e-03	-6.232452e-03	-1.971990e-02
530           	6.767514e-03	-2.492470e-22	-2.238504e-02	-1.119252e-02	5.250746e-03	-3.383757e-03	-7.808763e-03	1.457628e-02	-3.383757e-03	3.383757e-03	-5.941774e-03	-1.644327e-02
531           	6.781706e-03	-2.556591e-22	-1.897049e-02	-9.485243e-03	3.812807e-03	-3.390853e-03	-6.094390e-03	1.287610e-02	-3.390853e-03	3.390853e-03	-5.672436e-03	-1.329805e-02
532           	6.764518e-03	-2.642734e-22	-1.587071e-02	-7.935356e-03	2.504640e-03	-3.382259e-03	-4.553097e-03	1.131762e-02	-3.382259e-03	3.382259e-03	-5.430716e-03	-1.044000e-02
533           	6.745771e-03	-2.711922e-22	-1.323729e-02	-6.618645e-03	1.458983e-03	-3.372886e-03	-3.245759e-03	9.991530e-03	-3.372886e-03	3.372886e-03	-5.159661e-03	-8.077628e-03
534           	6.749906e-03	-2.784595e-22	-1.108612e-02	-5.543058e-03	6.695937e-04	-3.374953e-03	-2.168105e-03	8.918010e-03	-3.374953e-03	3.374953e-03	-4.873464e-03	-6.212651e-03
535           	6.782621e-03	-2.862697e-22	-9.382080e-03	-4.691040e-03	4.828298e-05	-3.391311e-03	-1.299729e-03	8.082351e-03	-3.391311e-03	3.391311e-03	-4.642757e-03	-4.739323e-03
536           	6.817021e-03	-2.940012e-22	-8.005224e-03	-4.002612e-03	-4.375210e-04	-3.408510e-03	-5.941019e-04	7.411122e-03	-3.408510e-03	3.408510e-03	-4.440133e-03	-3.565091e-03
537           	6.864795e-03	-3.014368e-22	-6.784032e-03	-3.392016e-03	-8.470539e-04	-3.432397e-03	4.038104e-05	6.824413e-03	-3.432397e-03	3.432397e-03	-4.239070e-03	-2.544962e-03
538           	6.905184e-03	-3.084306e-22	-5.921736e-03	-2.960868e-03	-1.089007e-03	-3.452592e-03	4.917242e-04	6.413460e-03	-3.452592e-03	3.452592e-03	-4.049875e-03	-1.871861e-03
539           	6.952625e-03	-3.142842e-22	-5.251576e-03	-2.625788e-03	-1.246483e-03	-3.476313e-03	8.505247e-04	6.102101e-03	-3.476313e-03	3.476313e-03	-3.872271e-03	-1.379305e-03
540           	7.007693e-03	-3.210697e-22	-4.713478e-03	-2.356739e-03	-1.340743e-03	-3.503847e-03	1.147108e-03	5.860586e-03	-3.503847e-03	3.503847e-03	-3.697482e-03	-1.015996e-03
541           	7.046409e-03	-3.275651e-22	-4.129913e-03	-2.064956e-03	-1.470748e-03	-3.523204e-03	1.458248e-03	5.588161e-03	-3.523204e-03	3.523204e-03	-3.535704e-03	-5.942083e-04
542           	7.069091e-03	-3.322286e-22	-3.398090e-03	-1.699045e-03	-1.683259e-03	-3.534546e-03	1.835501e-03	5.233590e-03	-3.534546e-03	3.534546e-03	-3.382304e-03	-1.578563e-05
543           	7.059431e-03	-3.324084e-22	-2.889269e-03	-1.444634e-03	-1.835164e-03	-3.529715e-03	2.085081e-03	4.974350e-03	-3.529715e-03	3.529715e-03	-3.279798e-03	3.905291e-04
544           	7.043472e-03	-3.277464e-22	-2.290069e-03	-1.145035e-03	-2.044712e-03	-3.521736e-03	2.376701e-03	4.666770e-03	-3.521736e-03	3.521736e-03	-3.189747e-03	8.996774e-04
545           	7.034300e-03	-3.229484e-22	-1.275504e-03	-6.377520e-04	-2.453790e-03	-3.517150e-03	2.879398e-03	4.154902e-03	-3.517150e-03	3.517150e-03	-3.091542e-03	1.816038e-03
546           	6.996461e-03	-3.200051e-22	1.930186e-05	9.650930e-06	-3.036494e-03	-3.498230e-03	3.507881e-03	3.488580e-03	-3.498230e-03	3.498230e-03	-3.026843e-03	3.046145e-03
547           	6.938062e-03	-3.207200e-22	1.837093e-03	9.185465e-04	-3.892093e-03	-3.469031e-03	4.387578e-03	2.550485e-03	-3.469031e-03	3.469031e-03	-2.973546e-03	4.810639e-03
548           	6.889547e-03	-3.210169e-22	3.644126e-03	1.822063e-03	-4.752232e-03	-3.444774e-03	5.266837e-03	1.622711e-03	-3.444774e-03	3.444774e-03	-2.930169e-03	6.574295e-03
549           	6.816209e-03	-3.190755e-22	6.236421e-03	3.118210e-03	-5.990867e-03	-3.408104e-03	6.526315e-03	2.898940e-04	-3.408104e-03	3.408104e-03	-2.872657e-03	9.109077e-03
550           	6.752380e-03	-3.130082e-22	8.958619e-03	4.479309e-03	-7.319056e-03	-3.376190e-03	7.855499e-03	-1.103119e-03	-3.376190e-03	3.376190e-03	-2.839747e-03	1.179837e-02
551           	6.676821e-03	-3.046834e-22	1.286150e-02	6.430749e-03	-9.275649e-03	-3.338410e-03	9.769160e-03	-3.092339e-03	-3.338410e-03	3.338410e-03	-2.844900e-03	1.570640e-02
552           	6.627793e-03	-2.932617e-22	1.814387e-02	9.071933e-03	-1.184829e-02	-3.313897e-03	1.238583e-02	-5.758037e-03	-3.313897e-03	3.313897e-03	-2.776358e-03	2.092023e-02
553           	6.612867e-03	-2.782600e-22	2.480816e-02	1.240408e-02	-1.511618e-02	-3.306434e-03	1.571051e-02	-9.097647e-03	-3.306434e-03	3.306434e-03	-2.712098e-03	2.752026e-02
554           	6.650166e-03	-2.606512e-22	3.236651e-02	1.618325e-02	-1.875529e-02	-3.325083e-03	1.950834e-02	-1.285817e-02	-3.325083e-03	3.325083e-03	-2.572035e-03	3.493854e-02
555           	6.711220e-03	-2.438697e-22	4.074203e-02	2.037102e-02	-2.270201e-02	-3.355610e-03	2.372663e-02	-1.701541e-02	-3.355610e-03	3.355610e-03	-2.330990e-03	4.307302e-02
556           	6.808947e-03	-2.271827e-22	4.918407e-02	2.459204e-02	-2.658391e-02	-3.404474e-03	2.799651e-02	-2.118756e-02	-3.404474e-03	3.404474e-03	-1.991870e-03	5.117594e-02
557           	6.856482e-03	-2.092504e-22	5.773287e-02	2.886643e-02	-3.039655e-02	-3.428241e-03	3.229468e-02	-2.543819e-02	-3.428241e-03	3.428241e-03	-1.530120e-03	5.926299e-02
558           	6.867049e-03	-1.910074e-22	6.581915e-02	3.290958e-02	-3.382724e-02	-3.433524e-03	3.634310e-02	-2.947605e-02	-3.433524e-03	3.433524e-03	-9.176669e-04	6.673682e-02
559           	6.866732e-03	-1.695596e-22	7.226059e-02	3.613030e-02	-3.631683e-02	-3.433366e-03	3.956366e-02	-3.269693e-02	-3.433366e-03	3.433366e-03	-1.865302e-04	7.244712e-02
560           	6.876331e-03	-1.424011e-22	7.652731e-02	3.826365e-02	-3.758524e-02	-3.438165e-03	4.170182e-02	-3.482549e-02	-3.438165e-03	3.438165e-03	6.784159e-04	7.584889e-02
561           	6.946558e-03	-1.106165e-22	7.845104e-02	3.922552e-02	-3.758671e-02	-3.473279e-03	4.269880e-02	-3.575224e-02	-3.473279e-03	3.473279e-03	1.638809e-03	7.681223e-02
562           	7.111856e-03	-7.540593e-23	7.757709e-02	3.878855e-02	-3.615780e-02	-3.555928e-03	4.234447e-02	-3.523262e-02	-3.555928e-03	3.555928e-03	2.630748e-03	7.494635e-02
563           	7.281704e-03	-3.688486e-23	7.420275e-02	3.710137e-02	-3.350624e-02	-3.640852e-03	4.074223e-02	-3.346052e-02	-3.640852e-03	3.640852e-03	3.595131e-03	7.060762e-02
564           	7.414394e-03	8.989551e-25	6.932489e-02	3.466245e-02	-3.021028e-02	-3.707197e-03	3.836964e-02	-3.095525e-02	-3.707197e-03	3.707197e-03	4.452169e-03	6.487272e-02
565           	7.464648e-03	3.715724e-23	6.440400e-02	3.220200e-02	-2.707529e-02	-3.732324e-03	3.593433e-02	-2.846968e-02	-3.732324e-03	3.732324e-03	5.126714e-03	5.927729e-02
566           	7.470977e-03	7.020367e-23	6.057795e-02	3.028898e-02	-2.467081e-02	-3.735489e-03	3.402446e-02	-2.655349e-02	-3.735489e-03	3.735489e-03	5.618164e-03	5.495979e-02
567           	7.446705e-03	9.764402e-23	5.802741e-02	2.901370e-02	-2.308076e-02	-3.723353e-03	3.273706e-02	-2.529035e-02	-3.723353e-03	3.723353e-03	5.932946e-03	5.209446e-02
568           	7.370639e-03	1.174346e-22	5.679046e-02	2.839523e-02	-2.230453e-02	-3.685320e-03	3.208055e-02	-2.470991e-02	-3.685320e-03	3.685320e-03	6.090699e-03	5.069976e-02
569           	7.289398e-03	1.285423e-22	5.658650e-02	2.829325e-02	-2.206073e-02	-3.644699e-03	3.193795e-02	-2.464855e-02	-3.644699e-03	3.644699e-03	6.232517e-03	5.035398e-02
570           	7.235098e-03	1.270257e-22	5.739438e-02	2.869719e-02	-2.226427e-02	-3.617549e-03	3.231474e-02	-2.507964e-02	-3.617549e-03	3.617549e-03	6.432927e-03	5.096146e-02
571           	7.225892e-03	1.159828e-22	5.868275e-02	2.934138e-02	-2.264651e-02	-3.612946e-03	3.295432e-02	-2.572843e-02	-3.612946e-03	3.612946e-03	6.694864e-03	5.198789e-02
572           	7.230360e-03	9.406478e-23	6.004751e-02	3.002376e-02	-2.304111e-02	-3.615180e-03	3.363894e-02	-2.640858e-02	-3.615180e-03	3.615180e-03	6.982646e-03	5.306486e-02
573           	7.242610e-03	6.071925e-23	6.157381e-02	3.078690e-02	-2.339923e-02	-3.621305e-03	3.440821e-02	-2.716560e-02	-3.621305e-03	3.621305e-03	7.387669e-03	5.418614e-02
574           	7.283341e-03	1.813189e-23	6.290366e-02	3.145183e-02	-2.349133e-02	-3.641670e-03	3.509350e-02	-2.781016e-02	-3.641670e-03	3.641670e-03	7.960495e-03	5.494316e-02
575           	7.289525e-03	-2.934809e-23	6.373603e-02	3.186802e-02	-2.330199e-02	-3.644762e-03	3.551278e-02	-2.822325e-02	-3.644762e-03	3.644762e-03	8.566028e-03	5.517000e-02
576           	7.287285e-03	-8.016763e-23	6.369614e-02	3.184807e-02	-2.268895e-02	-3.643642e-03	3.549171e-02	-2.820443e-02	-3.643642e-03	3.643642e-03	9.159116e-03	5.453702e-02
577           	7.299817e-03	-1.309406e-22	6.275019e-02	3.137509e-02	-2.156503e-02	-3.649909e-03	3.502500e-02	-2.772518e-02	-3.649909e-03	3.649909e-03	9.810061e-03	5.294013e-02
578           	7.298589e-03	-1.791104e-22	6.101923e-02	3.050962e-02	-2.006535e-02	-3.649294e-03	3.415891e-02	-2.686032e-02	-3.649294e-03	3.649294e-03	1.044427e-02	5.057497e-02
579           	7.290340e-03	-2.285493e-22	5.832249e-02	2.916124e-02	-1.810473e-02	-3.645170e-03	3.280641e-02	-2.551607e-02	-3.645170e-03	3.645170e-03	1.105651e-02	4.726597e-02
580           	7.281171e-03	-2.753601e-22	5.468917e-02	2.734459e-02	-1.584456e-02	-3.640585e-03	3.098517e-02	-2.370400e-02	-3.640585e-03	3.640585e-03	1.150003e-02	4.318914e-02
581           	7.268131e-03	-3.225645e-22	5.094356e-02	2.547178e-02	-1.357953e-02	-3.634066e-03	2.910584e-02	-2.183771e-02	-3.634066e-03	3.634066e-03	1.189225e-02	3.905131e-02
582           	7.271115e-03	-3.656355e-22	4.678809e-02	2.339404e-02	-1.119710e-02	-3.635557e-03	2.702960e-02	-1.975849e-02	-3.635557e-03	3.635557e-03	1.219694e-02	3.459115e-02
583           	7.279400e-03	-4.030897e-22	4.227523e-02	2.113762e-02	-8.710774e-03	-3.639700e-03	2.477732e-02	-1.749792e-02	-3.639700e-03	3.639700e-03	1.242684e-02	2.984839e-02
584           	7.298352e-03	-4.329455e-22	3.759771e-02	1.879885e-02	-6.163178e-03	-3.649176e-03	2.244803e-02	-1.514968e-02	-3.649176e-03	3.649176e-03	1.263568e-02	2.496203e-02
585           	7.312051e-03	-4.554466e-22	3.296551e-02	1.648276e-02	-3.635154e-03	-3.656026e-03	2.013878e-02	-1.282673e-02	-3.656026e-03	3.656026e-03	1.284760e-02	2.011791e-02
586           	7.307159e-03	-4.715026e-22	2.821197e-02	1.410598e-02	-1.108157e-03	-3.653580e-03	1.775956e-02	-1.045241e-02	-3.653580e-03	3.653580e-03	1.299783e-02	1.521414e-02
587           	7.310579e-03	-4.818795e-22	2.343724e-02	1.171862e-02	1.414333e-03	-3.655290e-03	1.537391e-02	-8.063333e-03	-3.655290e-03	3.655290e-03	1.313296e-02	1.030429e-02
588           	7.324970e-03	-4.854167e-22	1.860277e-02	9.301385e-03	3.916476e-03	-3.662485e-03	1.296387e-02	-5.638900e-03	-3.662485e-03	3.662485e-03	1.321786e-02	5.384908e-03
589           	7.345053e-03	-4.832138e-22	1.376238e-02	6.881190e-03	6.424117e-03	-3.672527e-03	1.055372e-02	-3.208664e-03	-3.672527e-03	3.672527e-03	1.330531e-02	4.570738e-04
590           	7.365618e-03	-4.799905e-22	8.813918e-03	4.406959e-03	9.000826e-03	-3.682809e-03	8.089768e-03	-7.241503e-04	-3.682809e-03	3.682809e-03	1.340779e-02	-4.593867e-03
591           	7.377791e-03	-4.749528e-22	3.612509e-03	1.806255e-03	1.162451e-02	-3.688896e-03	5.495150e-03	1.882641e-03	-3.688896e-03	3.688896e-03	1.343077e-02	-9.818259e-03
592           	7.380978e-03	-4.699343e-22	-1.938633e-03	-9.693167e-04	1.432245e-02	-3.690489e-03	2.721173e-03	4.659806e-03	-3.690489e-03	3.690489e-03	1.335313e-02	-1.529177e-02
593           	7.384741e-03	-4.657953e-22	-7.894042e-03	-3.947021e-03	1.715783e-02	-3.692371e-03	-2.546505e-04	7.639392e-03	-3.692371e-03	3.692371e-03	1.321081e-02	-2.110485e-02
594           	7.387465e-03	-4.604495e-22	-1.415946e-02	-7.079728e-03	2.012364e-02	-3.693732e-03	-3.385996e-03	1.077346e-02	-3.693732e-03	3.693732e-03	1.304392e-02	-2.720337e-02
595           	7.386150e-03	-4.534655e-22	-2.080060e-02	-1.040030e-02	2.319534e-02	-3.693075e-03	-6.707223e-03	1.409337e-02	-3.693075e-03	3.693075e-03	1.279504e-02	-3.359564e-02
596           	7.389149e-03	-4.468476e-22	-2.731023e-02	-1.365512e-02	2.610597e-02	-3.694575e-03	-9.960542e-03	1.734969e-02	-3.694575e-03	3.694575e-03	1.245085e-02	-3.976108e-02
597           	7.378758e-03	-4.349759e-22	-3.376384e-02	-1.688192e-02	2.890418e-02	-3.689379e-03	-1.319254e-02	2.057130e-02	-3.689379e-03	3.689379e-03	1.202226e-02	-4.578610e-02
598           	7.326819e-03	-4.146417e-22	-4.017728e-02	-2.008864e-02	3.153147e-02	-3.663410e-03	-1.642523e-02	2.375205e-02	-3.663410e-03	3.663410e-03	1.144283e-02	-5.162011e-02
599           	7.284179e-03	-3.889603e-22	-4.543163e-02	-2.271582e-02	3.352223e-02	-3.642089e-03	-1.907373e-02	2.635791e-02	-3.642089e-03	3.642089e-03	1.080641e-02	-5.623804e-02
600           	7.230695e-03	-3.594196e-22	-4.909505e-02	-2.454753e-02	3.450264e-02	-3.615347e-03	-2.093218e-02	2.816287e-02	-3.615347e-03	3.615347e-03	9.955109e-03	-5.905016e-02
601           	7.252421e-03	-3.365914e-22	-4.933917e-02	-2.466959e-02	3.361104e-02	-3.626211e-03	-2.104337e-02	2.829580e-02	-3.626211e-03	3.626211e-03	8.941459e-03	-5.828063e-02
602           	7.294133e-03	-3.194207e-22	-4.646208e-02	-2.323104e-02	3.116937e-02	-3.647066e-03	-1.958398e-02	2.687811e-02	-3.647066e-03	3.647066e-03	7.938328e-03	-5.440041e-02
603           	7.344361e-03	-3.055099e-22	-4.161621e-02	-2.080810e-02	2.768944e-02	-3.672180e-03	-1.713592e-02	2.448029e-02	-3.672180e-03	3.672180e-03	6.881339e-03	-4.849755e-02
604           	7.357549e-03	-2.937682e-22	-3.516355e-02	-1.758177e-02	2.347865e-02	-3.678775e-03	-1.390300e-02	2.126055e-02	-3.678775e-03	3.678775e-03	5.896877e-03	-4.106042e-02
605           	7.328628e-03	-2.832799e-22	-2.727918e-02	-1.363959e-02	1.875861e-02	-3.664314e-03	-9.975276e-03	1.730390e-02	-3.664314e-03	3.664314e-03	5.119024e-03	-3.239820e-02
606           	7.275403e-03	-2.682980e-22	-1.880308e-02	-9.401539e-03	1.387102e-02	-3.637701e-03	-5.763838e-03	1.303924e-02	-3.637701e-03	3.637701e-03	4.469476e-03	-2.327255e-02
607           	7.259894e-03	-2.488798e-22	-9.715341e-03	-4.857671e-03	8.769431e-03	-3.629947e-03	-1.227724e-03	8.487618e-03	-3.629947e-03	3.629947e-03	3.911760e-03	-1.362710e-02
608           	7.295058e-03	-2.259305e-22	2.616347e-04	1.308174e-04	3.398405e-03	-3.647529e-03	3.778346e-03	3.516712e-03	-3.647529e-03	3.647529e-03	3.529223e-03	-3.267588e-03
609           	7.377764e-03	-1.982841e-22	1.056592e-02	5.282960e-03	-1.955835e-03	-3.688882e-03	8.971842e-03	-1.594078e-03	-3.688882e-03	3.688882e-03	3.327125e-03	7.238795e-03
610           	7.487702e-03	-1.673499e-22	2.066477e-02	1.033239e-02	-7.042288e-03	-3.743851e-03	1.407624e-02	-6.588536e-03	-3.743851e-03	3.743851e-03	3.290099e-03	1.737467e-02
611           	7.579026e-03	-1.323098e-22	3.021481e-02	1.510741e-02	-1.174880e-02	-3.789513e-03	1.889692e-02	-1.131789e-02	-3.789513e-03	3.789513e-03	3.358603e-03	2.685621e-02
612           	7.632514e-03	-9.427976e-23	3.874970e-02	1.937485e-02	-1.580154e-02	-3.816257e-03	2.319111e-02	-1.555859e-02	-3.816257e-03	3.816257e-03	3.573312e-03	3.517639e-02
613           	7.667656e-03	-5.497136e-23	4.602546e-02	2.301273e-02	-1.919737e-02	-3.833828e-03	2.684656e-02	-1.917890e-02	-3.833828e-03	3.833828e-03	3.815362e-03	4.221009e-02
614           	7.697575e-03	-1.767580e-23	5.220388e-02	2.610194e-02	-2.198174e-02	-3.848787e-03	2.995073e-02	-2.225315e-02	-3.848787e-03	3.848787e-03	4.120195e-03	4.808368e-02
615           	7.718351e-03	1.695118e-23	5.726859e-02	2.863429e-02	-2.415447e-02	-3.859175e-03	3.249347e-02	-2.477512e-02	-3.859175e-03	3.859175e-03	4.479823e-03	5.278876e-02
616           	7.718423e-03	5.030081e-23	6.112456e-02	3.056228e-02	-2.573428e-02	-3.859212e-03	3.442149e-02	-2.670307e-02	-3.859212e-03	3.859212e-03	4.827996e-03	5.629656e-02
617           	7.676436e-03	8.099393e-23	6.414969e-02	3.207485e-02	-2.694789e-02	-3.838218e-03	3.591306e-02	-2.823663e-02	-3.838218e-03	3.838218e-03	5.126957e-03	5.902273e-02
618           	7.632395e-03	1.119856e-22	6.666435e-02	3.333217e-02	-2.784764e-02	-3.816197e-03	3.714837e-02	-2.951598e-02	-3.816197e-03	3.816197e-03	5.484533e-03	6.117982e-02
619           	7.594650e-03	1.451544e-22	6.840160e-02	3.420080e-02	-2.839729e-02	-3.797325e-03	3.799812e-02	-3.040347e-02	-3.797325e-03	3.797325e-03	5.803506e-03	6.259809e-02
620           	7.543122e-03	1.811595e-22	6.965444e-02	3.482722e-02	-2.874162e-02	-3.771561e-03	3.859878e-02	-3.105566e-02	-3.771561e-03	3.771561e-03	6.085603e-03	6.356884e-02
621           	7.484393e-03	2.193221e-22	7.018525e-02	3.509263e-02	-2.879447e-02	-3.742196e-03	3.883482e-02	-3.135043e-02	-3.742196e-03	3.742196e-03	6.298153e-03	6.388710e-02
622           	7.400472e-03	2.609042e-22	7.100726e-02	3.550363e-02	-2.883758e-02	-3.700236e-03	3.920387e-02	-3.180340e-02	-3.700236e-03	3.700236e-03	6.666048e-03	6.434121e-02
623           	7.314471e-03	3.027169e-22	7.101652e-02	3.550826e-02	-2.845163e-02	-3.657236e-03	3.916550e-02	-3.185102e-02	-3.657236e-03	3.657236e-03	7.056627e-03	6.395989e-02
624           	7.250782e-03	3.420567e-22	6.994716e-02	3.497358e-02	-2.749282e-02	-3.625391e-03	3.859897e-02	-3.134819e-02	-3.625391e-03	3.625391e-03	7.480758e-03	6.246640e-02
625           	7.217806e-03	3.750325e-22	6.748349e-02	3.374174e-02	-2.584058e-02	-3.608903e-03	3.735065e-02	-3.013284e-02	-3.608903e-03	3.608903e-03	7.901168e-03	5.958232e-02
626           	7.232955e-03	3.984591e-22	6.394843e-02	3.197421e-02	-2.352545e-02	-3.616478e-03	3.559069e-02	-2.835774e-02	-3.616478e-03	3.616478e-03	8.448762e-03	5.549967e-02
627           	7.260014e-03	4.125729e-22	5.888113e-02	2.944056e-02	-2.050390e-02	-3.630007e-03	3.307057e-02	-2.581056e-02	-3.630007e-03	3.630007e-03	8.936666e-03	4.994446e-02
628           	7.287143e-03	4.133054e-22	5.257306e-02	2.628653e-02	-1.692216e-02	-3.643571e-03	2.993010e-02	-2.264296e-02	-3.643571e-03	3.643571e-03	9.364365e-03	4.320869e-02
629           	7.280372e-03	3.996303e-22	4.592508e-02	2.296254e-02	-1.326053e-02	-3.640186e-03	2.660272e-02	-1.932235e-02	-3.640186e-03	3.640186e-03	9.702009e-03	3.622307e-02
630           	7.280713e-03	3.732462e-22	3.904378e-02	1.952189e-02	-9.543966e-03	-3.640357e-03	2.316225e-02	-1.588154e-02	-3.640357e-03	3.640357e-03	9.977926e-03	2.906586e-02
631           	7.322206e-03	3.337335e-22	3.185762e-02	1.592881e-02	-5.812476e-03	-3.661103e-03	1.958991e-02	-1.226770e-02	-3.661103e-03	3.661103e-03	1.011633e-02	2.174128e-02
632           	7.393954e-03	2.802623e-22	2.464133e-02	1.232066e-02	-2.198375e-03	-3.696977e-03	1.601764e-02	-8.623687e-03	-3.696977e-03	3.696977e-03	1.012229e-02	1.451904e-02
633           	7.475502e-03	2.159381e-22	1.762138e-02	8.810692e-03	1.225673e-03	-3.737751e-03	1.254844e-02	-5.072941e-03	-3.737751e-03	3.737751e-03	1.003637e-02	7.585019e-03
634           	7.542618e-03	1.410689e-22	1.095795e-02	5.478977e-03	4.408476e-03	-3.771309e-03	9.250286e-03	-1.707668e-03	-3.771309e-03	3.771309e-03	9.887454e-03	1.070501e-03
635           	7.591044e-03	5.528573e-23	4.756594e-03	2.378297e-03	7.233061e-03	-3.795522e-03	6.173819e-03	1.417225e-03	-3.795522e-03	3.795522e-03	9.611358e-03	-4.854764e-03
636           	7.633867e-03	-3.880405e-23	-7.752707e-04	-3.876353e-04	9.619836e-03	-3.816933e-03	3.429298e-03	4.204569e-03	-3.816933e-03	3.816933e-03	9.232201e-03	-1.000747e-02
637           	7.686758e-03	-1.357407e-22	-5.543754e-03	-2.771877e-03	1.162187e-02	-3.843379e-03	1.071502e-03	6.615256e-03	-3.843379e-03	3.843379e-03	8.849995e-03	-1.439375e-02
638           	7.729967e-03	-2.326520e-22	-9.379334e-03	-4.689667e-03	1.317057e-02	-3.864983e-03	-8.246838e-04	8.554650e-03	-3.864983e-03	3.864983e-03	8.480905e-03	-1.786024e-02
639           	7.756277e-03	-3.210434e-22	-1.282883e-02	-6.414416e-03	1.452123e-02	-3.878139e-03	-2.536277e-03	1.029255e-02	-3.878139e-03	3.878139e-03	8.106812e-03	-2.093564e-02
640           	7.781663e-03	-3.954465e-22	-1.603145e-02	-8.015727e-03	1.575818e-02	-3.890831e-03	-4.124895e-03	1.190656e-02	-3.890831e-03	3.890831e-03	7.742456e-03	-2.377391e-02
641           	7.803103e-03	-4.521437e-22	-1.896935e-02	-9.484675e-03	1.689771e-02	-3.901552e-03	-5.583123e-03	1.338623e-02	-3.901552e-03	3.901552e-03	7.413031e-03	-2.638238e-02
642           	7.827222e-03	-4.913128e-22	-2.173783e-02	-1.086891e-02	1.794288e-02	-3.913611e-03	-6.955303e-03	1.478253e-02	-3.913611e-03	3.913611e-03	7.073963e-03	-2.881179e-02
643           	7.870807e-03	-5.163058e-22	-2.427759e-02	-1.213880e-02	1.894727e-02	-3.935404e-03	-8.203393e-03	1.607420e-02	-3.935404e-03	3.935404e-03	6.808475e-03	-3.108607e-02
