# Solver information
# Time        	U_solver      	Ux_initial    	Ux_final      	Ux_iters      	Uy_initial    	Uy_final      	Uy_iters      	U_converged   	k_solver      	k_initial     	k_final       	k_iters       	k_converged   	p_solver      	p_initial     	p_final       	p_iters       	p_converged   	omega_solver  	omega_initial 	omega_final   	omega_iters   	omega_converged
585           	DILUPBiCGStab	6.374400e-04	2.629800e-06	4	1.161940e-02	6.031920e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.691560e-02	3.229830e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
586           	DILUPBiCGStab	6.450780e-04	5.808730e-06	3	1.128840e-02	6.418730e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.705300e-02	3.443800e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
587           	DILUPBiCGStab	6.450620e-04	5.656340e-06	3	1.088380e-02	6.336430e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.709770e-02	3.380240e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
588           	DILUPBiCGStab	6.494920e-04	5.806040e-06	3	1.046310e-02	5.947200e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.720200e-02	3.078090e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
589           	DILUPBiCGStab	6.534300e-04	5.869170e-06	3	1.006490e-02	5.351590e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.656600e-02	2.605980e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
590           	DILUPBiCGStab	6.578850e-04	3.245990e-06	4	9.667360e-03	4.304680e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.554090e-02	2.347350e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
591           	DILUPBiCGStab	6.660280e-04	2.821320e-06	4	9.340130e-03	3.920080e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.497960e-02	2.573940e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
592           	DILUPBiCGStab	6.759630e-04	2.859140e-06	4	9.026590e-03	8.550030e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.483110e-02	2.796780e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
593           	DILUPBiCGStab	6.835740e-04	3.036000e-06	4	8.768810e-03	4.411940e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.420320e-02	3.120810e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
594           	DILUPBiCGStab	6.929210e-04	2.848370e-06	4	8.591980e-03	6.614080e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.413950e-02	2.311220e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
595           	DILUPBiCGStab	7.087620e-04	2.883700e-06	4	8.490620e-03	8.423060e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.388130e-02	2.446220e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
596           	DILUPBiCGStab	7.250210e-04	3.286770e-06	4	8.429290e-03	8.351570e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.366520e-02	2.228550e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
597           	DILUPBiCGStab	7.224530e-04	6.117120e-06	3	8.244580e-03	9.273020e-06	5	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.383080e-02	2.856330e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
598           	DILUPBiCGStab	7.755780e-04	6.459910e-06	3	8.471940e-03	5.835240e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.516200e-02	2.935400e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
599           	DILUPBiCGStab	8.109190e-04	6.892290e-06	3	8.667230e-03	1.162800e-05	5	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.684530e-02	3.092560e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
600           	DILUPBiCGStab	8.392710e-04	7.101150e-06	3	8.961250e-03	8.920870e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.841120e-02	3.094330e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
601           	DILUPBiCGStab	8.607690e-04	3.638640e-06	4	9.442660e-03	9.094140e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.968660e-02	2.878620e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
602           	DILUPBiCGStab	8.768890e-04	4.100430e-06	4	1.016040e-02	1.015690e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.139480e-02	2.625040e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
603           	DILUPBiCGStab	8.815760e-04	7.126470e-06	3	1.093220e-02	1.013450e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.225620e-02	4.180480e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
604           	DILUPBiCGStab	8.774130e-04	6.736270e-06	3	1.179800e-02	6.009920e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.336880e-02	3.817570e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
605           	DILUPBiCGStab	8.651840e-04	6.637020e-06	3	1.267460e-02	1.222260e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.386840e-02	3.799380e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
606           	DILUPBiCGStab	8.480840e-04	6.622610e-06	3	1.339780e-02	1.009250e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.370800e-02	3.913380e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
607           	DILUPBiCGStab	8.321650e-04	6.428010e-06	3	1.400320e-02	5.342020e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.352620e-02	4.182970e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
608           	DILUPBiCGStab	8.196880e-04	6.280330e-06	3	1.452130e-02	5.796560e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.300530e-02	2.670040e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
609           	DILUPBiCGStab	8.238140e-04	4.536290e-06	4	1.499190e-02	5.698400e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.203300e-02	3.084660e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
610           	DILUPBiCGStab	8.332070e-04	6.410770e-06	3	1.539030e-02	1.528310e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.058460e-02	3.652850e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
611           	DILUPBiCGStab	8.413600e-04	6.648480e-06	3	1.558870e-02	1.407420e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.902360e-02	2.667100e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
612           	DILUPBiCGStab	8.552140e-04	4.227180e-06	4	1.578370e-02	1.283760e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.794930e-02	3.136750e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
613           	DILUPBiCGStab	8.738550e-04	4.572290e-06	4	1.601790e-02	1.014820e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.728070e-02	3.200720e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
614           	DILUPBiCGStab	8.925510e-04	5.212310e-06	4	1.628740e-02	8.739070e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.704830e-02	3.208940e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
615           	DILUPBiCGStab	9.091460e-04	6.092060e-06	4	1.657980e-02	8.559010e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.679580e-02	2.764530e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
616           	DILUPBiCGStab	9.206290e-04	6.402250e-06	4	1.681170e-02	8.579810e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.656090e-02	3.014610e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
617           	DILUPBiCGStab	9.297490e-04	7.065770e-06	3	1.697180e-02	9.221140e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.690320e-02	3.304380e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
618           	DILUPBiCGStab	9.359480e-04	7.017630e-06	3	1.706420e-02	8.840810e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.704800e-02	3.377040e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
619           	DILUPBiCGStab	9.403020e-04	8.781760e-06	3	1.716810e-02	8.933920e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.712730e-02	3.305240e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
620           	DILUPBiCGStab	9.445300e-04	4.324920e-06	4	1.709850e-02	9.877850e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.735820e-02	2.986190e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
621           	DILUPBiCGStab	9.504150e-04	3.913830e-06	4	1.700260e-02	1.681420e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.788350e-02	2.749100e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
622           	DILUPBiCGStab	9.542390e-04	1.322570e-06	5	1.691640e-02	1.397230e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.817650e-02	3.451550e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
623           	DILUPBiCGStab	9.537570e-04	9.055840e-06	3	1.693810e-02	1.615530e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.932720e-02	3.249980e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
624           	DILUPBiCGStab	9.555070e-04	7.370440e-06	3	1.700510e-02	1.081180e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.085210e-02	3.153930e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
625           	DILUPBiCGStab	9.548190e-04	7.669480e-06	3	1.710380e-02	9.882710e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.194390e-02	2.964640e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
626           	DILUPBiCGStab	9.606070e-04	8.579510e-06	3	1.676780e-02	8.503190e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.234380e-02	2.804120e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
627           	DILUPBiCGStab	9.449920e-04	8.136450e-06	3	1.613420e-02	7.743790e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.258540e-02	3.354650e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
628           	DILUPBiCGStab	9.557910e-04	8.193420e-06	3	1.537070e-02	7.654060e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.273540e-02	4.196270e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
629           	DILUPBiCGStab	9.569740e-04	8.213680e-06	3	1.457140e-02	7.016010e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.184160e-02	2.874790e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
630           	DILUPBiCGStab	9.544320e-04	7.906950e-06	3	1.395620e-02	6.543880e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.174250e-02	3.124280e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
631           	DILUPBiCGStab	9.517160e-04	7.765850e-06	3	1.343360e-02	6.383940e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.211810e-02	3.227710e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
632           	DILUPBiCGStab	9.523280e-04	8.073980e-06	3	1.303080e-02	6.357290e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.246000e-02	3.413960e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
633           	DILUPBiCGStab	9.552480e-04	8.173510e-06	3	1.284140e-02	5.835370e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.215270e-02	3.378320e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
634           	DILUPBiCGStab	9.606650e-04	8.273640e-06	3	1.272850e-02	5.505110e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.195560e-02	3.144740e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
635           	DILUPBiCGStab	9.634610e-04	8.661810e-06	3	1.265100e-02	5.346440e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.230030e-02	2.871460e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
636           	DILUPBiCGStab	9.707150e-04	4.297060e-06	4	1.264080e-02	5.335900e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.215640e-02	3.837070e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
637           	DILUPBiCGStab	9.748180e-04	4.725850e-06	4	1.265610e-02	5.316930e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.199020e-02	3.382270e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
638           	DILUPBiCGStab	9.722460e-04	4.426600e-06	4	1.261540e-02	5.197130e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.208820e-02	2.975140e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
639           	DILUPBiCGStab	9.693040e-04	8.629770e-06	3	1.258380e-02	5.186360e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.198270e-02	2.755340e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
640           	DILUPBiCGStab	9.639510e-04	8.056580e-06	3	1.244000e-02	5.083250e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.179650e-02	2.738740e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
641           	DILUPBiCGStab	9.602680e-04	7.803660e-06	3	1.231890e-02	5.116990e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.174840e-02	2.911070e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
642           	DILUPBiCGStab	9.557860e-04	7.528650e-06	3	1.213240e-02	5.297400e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.094860e-02	3.125650e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
643           	DILUPBiCGStab	9.541740e-04	7.342750e-06	3	1.193810e-02	5.399760e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.996400e-02	3.032110e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
644           	DILUPBiCGStab	9.460300e-04	7.252210e-06	3	1.171490e-02	5.295040e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.915200e-02	2.863510e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
645           	DILUPBiCGStab	9.456890e-04	7.205890e-06	3	1.147450e-02	1.084450e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.819600e-02	2.556230e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
646           	DILUPBiCGStab	9.363540e-04	7.106240e-06	3	1.118900e-02	1.038950e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.762730e-02	2.668100e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
647           	DILUPBiCGStab	9.130410e-04	6.944210e-06	3	1.077690e-02	9.834310e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.630580e-02	2.808040e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
648           	DILUPBiCGStab	9.379320e-04	7.779100e-06	3	1.058760e-02	9.783900e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.574120e-02	2.913850e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
649           	DILUPBiCGStab	9.469100e-04	4.811660e-06	4	1.034510e-02	9.585190e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.571180e-02	2.820750e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
650           	DILUPBiCGStab	9.744480e-04	4.604990e-06	4	1.029110e-02	9.352470e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.659810e-02	3.077520e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
651           	DILUPBiCGStab	9.861260e-04	4.597700e-06	4	1.019050e-02	9.176580e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.717350e-02	3.133390e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
652           	DILUPBiCGStab	1.002040e-03	1.001470e-05	3	1.017670e-02	4.185380e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.858240e-02	2.992130e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
653           	DILUPBiCGStab	1.015030e-03	4.291030e-06	4	1.019650e-02	8.785280e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.861300e-02	2.665760e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
654           	DILUPBiCGStab	1.024600e-03	4.348440e-06	4	1.030160e-02	9.249730e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.957150e-02	2.573110e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
655           	DILUPBiCGStab	1.032760e-03	8.751570e-06	3	1.051630e-02	9.763150e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.108930e-02	2.709900e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
656           	DILUPBiCGStab	1.026970e-03	8.334130e-06	3	1.080780e-02	9.777480e-05	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.373340e-02	2.640580e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
657           	DILUPBiCGStab	1.051960e-03	8.663040e-06	3	1.147600e-02	1.037000e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.746450e-02	4.283050e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
658           	DILUPBiCGStab	1.060170e-03	8.409990e-06	3	1.228360e-02	8.963260e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	5.100490e-02	4.259430e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
659           	DILUPBiCGStab	1.045880e-03	5.051720e-06	4	1.327970e-02	6.254200e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	5.164900e-02	4.266000e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
660           	DILUPBiCGStab	1.034480e-03	4.382750e-06	4	1.433770e-02	6.795490e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.839580e-02	3.946220e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
661           	DILUPBiCGStab	1.002360e-03	3.983260e-06	4	1.526080e-02	1.270220e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.634220e-02	4.085550e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
662           	DILUPBiCGStab	9.814860e-04	3.770050e-06	4	1.632450e-02	1.445740e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.406150e-02	3.950420e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
663           	DILUPBiCGStab	9.584070e-04	3.761170e-06	4	1.733450e-02	8.518600e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.289190e-02	3.862560e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
664           	DILUPBiCGStab	9.602050e-04	4.514830e-06	4	1.832610e-02	1.181800e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.368550e-02	3.838670e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
665           	DILUPBiCGStab	9.380230e-04	7.101840e-06	3	1.858600e-02	1.031240e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.571190e-02	4.005050e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
666           	DILUPBiCGStab	9.151430e-04	7.566790e-06	3	1.850000e-02	1.781930e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.878070e-02	4.700370e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
667           	DILUPBiCGStab	9.373240e-04	8.464640e-06	3	1.838280e-02	1.621960e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.678190e-02	2.891200e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
668           	DILUPBiCGStab	9.645080e-04	9.162120e-06	3	1.831610e-02	1.646830e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.478230e-02	3.613860e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
669           	DILUPBiCGStab	9.741830e-04	8.842180e-06	3	1.820790e-02	1.685730e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.352610e-02	4.295300e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
670           	DILUPBiCGStab	9.859510e-04	8.145080e-06	3	1.808520e-02	7.938250e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.279910e-02	3.036000e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
671           	DILUPBiCGStab	9.888670e-04	8.135850e-06	3	1.792990e-02	1.652870e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.194700e-02	2.889930e-04	7	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
672           	DILUPBiCGStab	1.007810e-03	8.560240e-06	3	1.770810e-02	1.892100e-05	5	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.093770e-02	3.656930e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
673           	DILUPBiCGStab	1.030440e-03	1.014070e-05	3	1.746960e-02	1.192190e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.964360e-02	3.250020e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
674           	DILUPBiCGStab	1.062580e-03	5.883000e-06	4	1.718150e-02	1.435430e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.865610e-02	2.849700e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
675           	DILUPBiCGStab	1.088920e-03	8.527210e-06	3	1.694590e-02	1.481220e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.808780e-02	3.639890e-04	5	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
676           	DILUPBiCGStab	1.108400e-03	8.366680e-06	3	1.666500e-02	1.555660e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.812020e-02	2.564460e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
677           	DILUPBiCGStab	1.123300e-03	8.429900e-06	3	1.636850e-02	9.308570e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.712130e-02	2.623190e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
678           	DILUPBiCGStab	1.128060e-03	9.559160e-06	3	1.606470e-02	1.561170e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.721520e-02	2.556760e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
679           	DILUPBiCGStab	1.135570e-03	1.088320e-05	3	1.581840e-02	1.305020e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.748470e-02	2.485110e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
680           	DILUPBiCGStab	1.138090e-03	8.993670e-06	3	1.572140e-02	1.067180e-04	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.777400e-02	2.737590e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
681           	DILUPBiCGStab	1.124040e-03	9.725310e-06	3	1.566060e-02	8.568450e-05	4	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.795950e-02	2.986520e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
682           	DILUPBiCGStab	1.131050e-03	1.108920e-05	3	1.596670e-02	1.548100e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	3.870300e-02	3.099900e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
683           	DILUPBiCGStab	1.121660e-03	9.281150e-06	3	1.647560e-02	1.478440e-04	3	false	DILUPBiCGStab	4.430860e-09	4.430860e-09	0	true	GAMG	4.113030e-02	2.947910e-04	6	true	DILUPBiCGStab	2.342360e-13	2.342360e-13	0	true
